VehicleId,VehicleType,Vehicle Year,TripDirection,ServiceDate,Boarding,VanCapacity,ScheduleMinutes,ScheduleDistanceMiles,StartCounty,EndCounty,StartCity,EndCity
11,FORD E35O PASSENGER VANS,,IN,12/13/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/13/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/16/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/16/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/17/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/17/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/18/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/18/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/19/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/19/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/20/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/20/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/23/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/23/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/24/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/24/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/26/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/26/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/27/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/27/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/30/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/30/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,12/31/19,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,12/31/19,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/2/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/2/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/3/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/3/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/6/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/6/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/7/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/7/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/8/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/8/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/9/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/9/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/10/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/10/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/13/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/13/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/14/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/14/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/15/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/15/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/16/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/16/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/17/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/17/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/21/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/21/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/22/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/22/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/23/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/23/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/24/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/24/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/27/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/27/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/28/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/28/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/29/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/29/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/30/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/30/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
11,FORD E35O PASSENGER VANS,,IN,1/31/20,17,12,15,5.48,UTUTAH,UTUTAH,Orem,Provo
11,FORD E35O PASSENGER VANS,,OUT,1/31/20,17,12,15,5.47,UTUTAH,UTUTAH,Provo,Orem
12,2011CHEV EXPRESS VAN,2011,IN,12/2/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/2/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/3/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/3/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/4/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/4/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/5/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/5/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/6/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/6/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/9/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/9/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/10/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/10/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/11/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/11/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/12/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/12/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/13/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/13/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/16/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/16/19,5,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/17/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/17/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/18/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/18/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/19/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/19/19,4,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/20/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/20/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/23/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/23/19,3,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/24/19,1,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/24/19,1,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/26/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/26/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/27/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/27/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/30/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/30/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,12/31/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,12/31/19,2,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/2/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/2/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/3/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/3/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/6/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/6/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/7/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/7/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/8/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/8/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/9/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/9/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/10/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/10/20,12,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/13/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/13/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/14/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/14/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/15/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/15/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/16/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/16/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/17/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/17/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/21/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/21/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/22/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/22/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/23/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/23/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/24/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/24/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/27/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/27/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/28/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/28/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/29/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/29/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/30/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/30/20,13,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,IN,1/31/20,14,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
12,2011CHEV EXPRESS VAN,2011,OUT,1/31/20,14,15,20,2.77,UTDAVI,UTDAVI,Clearfield,Clearfield
13,FORD E35O PASSENGER VANS,,IN,12/2/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/2/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/3/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/3/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/4/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/4/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/5/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/5/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/6/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/6/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/7/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/7/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/9/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/9/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/10/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/10/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/11/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/11/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/12/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/12/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/13/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/13/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/14/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/14/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/16/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/16/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/17/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/17/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/18/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/18/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/19/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/19/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/20/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/20/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/21/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/21/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/23/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/23/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/24/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/24/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/26/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/26/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/27/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/27/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/28/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/28/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/30/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/30/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,12/31/19,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,12/31/19,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/2/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,1/2/20,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/3/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,1/3/20,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/4/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,1/4/20,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/6/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,1/6/20,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/7/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,1/7/20,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/8/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,1/8/20,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/9/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,OUT,1/9/20,11,12,20,3.81,UTSALT,UTSALT,Salt Lake City,Salt Lake City
13,FORD E35O PASSENGER VANS,,IN,1/10/20,11,12,20,5.24,UTSALT,UTSALT,Salt Lake City,Salt Lake City
